record_id,operation_date,depot,shift,operator_id,machine_id,throughput_barrels,temperature_c,maintenance_flag,voltage_count,incident_type
MO-20260928-NAI-D,28/09/2026,Nairobi,Day,OP-N05,NBI-P03,627.4,21.6,1,219,missed_maintenance
MO-20260214-KIS-N,14/02/2026,Kisumu,Night,OP-K02,KSM-P02,893.7,30.1,0,218,none
MO-20260414-MOM-D,14/04/2026,Mombasa,Day,OP-M03,MBA-P01,1093.3,33.9,0,229,none
MO-20260528-NAI-D,28/05/2026,Nairobi,Day,OP-N03,NBI-P03,677.8,21.0,1,217,missed_maintenance
MO-20260816-KIS-D,16/08/2026,Kisumu,Day,OP-K02,KSM-P03,972.1,23.8,0,230,none
MO-20260723-NAI-D,23/07/2026,Nairobi,Day,OP-N05,NBI-P02,1120.5,24.0,0,222,none
MO-20260712-NAI-N,12/07/2026,Nairobi,Night,OP-N05,NBI-P03,552.6,21.8,1,220,missed_maintenance
MO-20260913-ELD-N,13/09/2026,Eldoret,Night,OP-E03,ELD-P02,1035.2,14.1,0,226,none
MO-20260303-KIS-D,03/03/2026,Kisumu,Day,OP-K03,KSM-P02,1090.6,28.8,0,221,none
MO-20261116-NAI-D,16/11/2026,Nairobi,Day,OP-N02,NBI-P03,633.9,20.3,1,220,missed_maintenance
MO-20260624-KIS-D,24/06/2026,Kisumu,Day,OP-K01,KSM-P03,1017.8,27.2,0,232,none
MO-20261113-KIS-D,13/11/2026,Kisumu,Day,OP-K01,KSM-P02,1095.9,25.5,0,226,none
MO-20260112-MOM-N,12/01/2026,Mombasa,Night,OP-M02,MBA-P03,942.0,36.9,0,228,none
MO-20260709-MOM-N,09/07/2026,Mombasa,Night,OP-M03,MBA-P03,901.8,28.6,0,239,none
MO-20260509-KIS-D,09/05/2026,Kisumu,Day,OP-K03,KSM-P02,1009.2,31.8,0,227,none
MO-20261117-MOM-N,17/11/2026,Mombasa,Night,OP-M03,MBA-P03,1096.1,30.6,0,220,none
MO-20260524-KIS-D,24/05/2026,Kisumu,Day,OP-K01,KSM-P02,1003.4,25.3,0,220,none
MO-20260424-MOM-D,24/04/2026,Mombasa,Day,OP-M04,MBA-P03,1125.7,36.9,0,219,none
MO-20260505-ELD-D,05/05/2026,Eldoret,Day,OP-E03,ELD-P02,1055.2,21.0,0,232,none
MO-20260922-KIS-N,22/09/2026,Kisumu,Night,OP-K02,KSM-P03,1035.1,23.1,0,216,none
MO-20260101-NAI-N,01/01/2026,Nairobi,Night,OP-N05,NBI-P03,943.9,27.3,0,220,none
MO-20260808-KIS-D,08/08/2026,Kisumu,Day,OP-K02,KSM-P03,1016.2,23.7,0,235,none
MO-20261029-MOM-D,29/10/2026,Mombasa,Day,OP-M02,MBA-P02,1060.6,31.8,0,207,none
MO-20260809-NAI-N,09/08/2026,Nairobi,Night,OP-N05,NBI-P03,694.5,21.0,1,213,missed_maintenance
MO-20260213-ELD-D,13/02/2026,Eldoret,Day,OP-E01,ELD-P03,1044.0,22.0,0,220,none
MO-20260928-ELD-D,28/09/2026,Eldoret,Day,OP-E03,ELD-P01,1021.6,17.6,0,226,none
MO-20260721-ELD-D,21/07/2026,Eldoret,Day,OP-E01,ELD-P03,989.1,16.6,0,227,none
MO-20260815-KIS-N,15/08/2026,Kisumu,Night,OP-K03,KSM-P03,1083.6,22.9,0,214,none
MO-20261003-MOM-N,03/10/2026,Mombasa,Night,OP-M02,MBA-P03,953.3,23.8,0,230,none
MO-20261021-NAI-D,21/10/2026,Nairobi,Day,OP-N01,NBI-P03,698.4,19.0,1,224,missed_maintenance
MO-20260507-MOM-D,07/05/2026,Mombasa,Day,OP-M02,MBA-P03,1112.6,32.4,0,220,none
MO-20260623-ELD-N,23/06/2026,Eldoret,Night,OP-E02,ELD-P02,860.8,14.5,0,210,none
MO-20260329-ELD-D,29/03/2026,Eldoret,Day,OP-E02,ELD-P01,1082.1,26.5,0,229,none
MO-20260120-MOM-N,20/01/2026,Mombasa,Night,OP-M04,MBA-P02,1069.1,33.2,0,224,none
MO-20260428-KIS-D,28/04/2026,Kisumu,Day,OP-K03,KSM-P02,1102.1,29.3,0,225,none
MO-20260615-ELD-N,15/06/2026,Eldoret,Night,OP-E03,ELD-P02,931.9,21.4,0,222,none
MO-20260219-NAI-D,19/02/2026,Nairobi,Day,OP-N03,NBI-P03,626.5,25.8,1,233,missed_maintenance
MO-20260114-KIS-N,14/01/2026,Kisumu,Night,OP-K03,KSM-P01,984.8,31.3,0,212,none
MO-20260312-KIS-D,12/03/2026,Kisumu,Day,OP-K03,KSM-P02,1073.2,28.8,0,230,none
MO-20260724-ELD-N,24/07/2026,Eldoret,Night,OP-E01,ELD-P03,976.2,18.5,0,215,none
MO-20261125-NAI-D,25/11/2026,Nairobi,Day,OP-N02,NBI-P04,1039.0,24.9,0,219,none
MO-20261225-KIS-N,25/12/2026,Kisumu,Night,OP-K03,KSM-P02,994.9,26.6,0,225,none
MO-20260312-ELD-D,12/03/2026,Eldoret,Day,OP-E02,ELD-P02,1128.7,23.4,0,236,none
MO-20260612-NAI-N,12/06/2026,Nairobi,Night,OP-N04,NBI-P03,564.1,21.1,1,219,missed_maintenance
MO-20260422-MOM-N,22/04/2026,Mombasa,Night,OP-M03,MBA-P03,1078.0,35.3,0,224,none
MO-20261112-ELD-D,12/11/2026,Eldoret,Day,OP-E03,ELD-P02,964.5,20.1,0,214,none
MO-20261021-NAI-N,21/10/2026,Nairobi,Night,OP-N02,NBI-P03,571.0,20.6,1,212,missed_maintenance
MO-20261212-KIS-N,12/12/2026,Kisumu,Night,OP-K03,KSM-P03,1037.6,27.2,0,218,none
MO-20260409-MOM-N,09/04/2026,Mombasa,Night,OP-M04,MBA-P01,882.5,35.7,0,217,none
MO-20261204-KIS-D,04/12/2026,Kisumu,Day,OP-K03,KSM-P01,998.3,26.4,0,212,none
MO-20260401-NAI-N,01/04/2026,Nairobi,Night,OP-N05,NBI-P03,560.6,30.0,1,223,missed_maintenance
MO-20260220-ELD-D,20/02/2026,Eldoret,Day,OP-E02,ELD-P01,1107.4,22.6,0,223,none
MO-20260129-ELD-N,29/01/2026,Eldoret,Night,OP-E03,ELD-P01,895.9,19.2,0,214,none
MO-20260606-ELD-D,06/06/2026,Eldoret,Day,OP-E02,ELD-P03,994.2,19.1,0,216,none
MO-20260906-NAI-D,06/09/2026,Nairobi,Day,OP-N03,NBI-P03,691.7,17.8,1,219,missed_maintenance
MO-20261016-ELD-N,16/10/2026,Eldoret,Night,OP-E02,ELD-P01,745.8,17.5,0,205,none
MO-20261010-MOM-D,10/10/2026,Mombasa,Day,OP-M01,MBA-P01,1126.2,24.6,0,220,none
MO-20260228-KIS-N,28/02/2026,Kisumu,Night,OP-K03,KSM-P01,1047.5,32.9,0,228,none
MO-20261222-ELD-N,22/12/2026,Eldoret,Night,OP-E01,ELD-P02,920.3,20.3,0,221,none
MO-20260313-KIS-N,13/03/2026,Kisumu,Night,OP-K02,KSM-P01,946.5,31.7,0,210,none
MO-20260713-ELD-D,13/07/2026,Eldoret,Day,OP-E02,ELD-P02,1057.6,14.6,0,224,none
MO-20260417-MOM-N,17/04/2026,Mombasa,Night,OP-M04,MBA-P03,919.9,34.2,0,218,none
MO-20260708-KIS-D,08/07/2026,Kisumu,Day,OP-K01,KSM-P03,1009.0,25.1,0,222,none
MO-20260321-MOM-D,21/03/2026,Mombasa,Day,,MBA-P01,1160.5,34.8,0,229,none
MO-20260522-NAI-D,22/05/2026,Nairobi,Day,OP-N05,NBI-P03,617.0,24.2,1,220,missed_maintenance
MO-20260827-ELD-D,27/08/2026,Eldoret,Day,OP-E01,ELD-P01,967.9,15.1,0,213,none
MO-20261231-ELD-N,31/12/2026,Eldoret,Night,OP-E02,ELD-P01,893.5,19.0,0,216,none
MO-20260715-ELD-D,15/07/2026,Eldoret,Day,OP-E03,ELD-P02,1005.5,17.4,0,226,none
MO-20260720-MOM-N,20/07/2026,Mombasa,Night,OP-M04,MBA-P02,1022.8,27.7,0,216,none
MO-20260426-KIS-N,26/04/2026,Kisumu,Night,OP-K02,KSM-P03,1131.2,32.6,0,214,none
MO-20260124-NAI-D,24/01/2026,Nairobi,Day,OP-N03,NBI-P01,1088.4,27.1,0,221,none
MO-20261224-ELD-N,24/12/2026,Eldoret,Night,OP-E01,ELD-P02,944.2,20.5,0,215,none
MO-20260506-ELD-N,06/05/2026,Eldoret,Night,OP-E01,ELD-P01,894.7,21.2,0,228,none
MO-20260308-KIS-D,08/03/2026,Kisumu,Day,OP-K03,KSM-P02,989.8,31.4,0,220,none
MO-20260718-ELD-D,18/07/2026,Eldoret,Day,OP-E03,ELD-P03,993.2,15.8,0,217,none
MO-20260823-MOM-N,23/08/2026,Mombasa,Night,OP-M04,MBA-P02,866.7,28.5,0,222,none
MO-20260314-ELD-N,14/03/2026,Eldoret,Night,OP-E01,ELD-P02,1004.2,23.7,0,217,none
MO-20260922-MOM-D,22/09/2026,Mombasa,Day,OP-M04,MBA-P03,1055.5,27.5,0,217,none
MO-20260211-ELD-N,11/02/2026,Eldoret,Night,OP-E02,ELD-P01,1042.7,24.0,0,216,none
MO-20261005-NAI-D,05/10/2026,Nairobi,Day,OP-N03,NBI-P02,723.7,21.5,0,224,operator_blunder
MO-20260818-KIS-D,18/08/2026,Kisumu,Day,OP-K02,KSM-P02,1011.5,24.5,0,222,none
MO-20260504-KIS-N,04/05/2026,Kisumu,Night,OP-K01,KSM-P01,928.2,31.2,0,213,none
MO-20260408-KIS-N,08/04/2026,Kisumu,Night,OP-K02,KSM-P01,979.4,34.4,0,213,none
MO-20260805-NAI-D,05/08/2026,Nairobi,Day,OP-N01,NBI-P03,634.0,19.5,1,224,missed_maintenance
MO-20260419-ELD-D,19/04/2026,Eldoret,Day,OP-E01,ELD-P02,998.6,23.9,0,227,none
MO-20261203-ELD-N,03/12/2026,Eldoret,Night,OP-E01,ELD-P01,750.2,21.7,0,221,none
MO-20261211-KIS-D,11/12/2026,Kisumu,Day,OP-K03,KSM-P03,1000.0,26.7,0,218,none
MO-20260412-ELD-D,12/04/2026,Eldoret,Day,OP-E02,ELD-P01,952.3,24.7,0,229,none
MO-20260827-ELD-N,27/08/2026,Eldoret,Night,OP-E03,ELD-P03,888.2,15.0,0,214,none
MO-20260411-KIS-D,11/04/2026,Kisumu,Day,OP-K03,KSM-P01,954.5,29.2,0,220,none
MO-20260717-ELD-N,17/07/2026,Eldoret,Night,OP-E02,ELD-P03,984.1,17.6,0,221,none
MO-20260404-KIS-N,04/04/2026,Kisumu,Night,OP-K01,KSM-P01,1114.8,30.4,0,227,none
MO-20260819-MOM-N,19/08/2026,Mombasa,Night,OP-M01,MBA-P01,999.0,25.3,0,224,none
MO-20260122-MOM-D,22/01/2026,Mombasa,Day,OP-M04,MBA-P02,1005.0,31.3,0,217,none
MO-20261107-NAI-N,07/11/2026,Nairobi,Night,OP-N05,NBI-P03,601.7,18.0,1,221,missed_maintenance
MO-20260721-ELD-N,21/07/2026,Eldoret,Night,OP-E01,ELD-P03,908.0,16.8,0,222,none
MO-20260311-MOM-N,11/03/2026,Mombasa,Night,OP-M03,MBA-P03,966.5,32.5,0,220,none
MO-20260816-ELD-D,16/08/2026,Eldoret,Day,OP-E03,ELD-P02,927.3,13.9,0,227,none
MO-20260922-NAI-N,22/09/2026,Nairobi,Night,OP-N04,NBI-P03,642.0,20.7,1,223,missed_maintenance
MO-20260709-KIS-N,09/07/2026,Kisumu,Night,OP-K02,KSM-P01,,22.9,0,225,none
MO-20260310-ELD-D,10/03/2026,Eldoret,Day,OP-E02,ELD-P03,948.4,21.7,0,220,none
MO-20260328-NAI-N,28/03/2026,Nairobi,Night,OP-N02,NBI-P03,683.3,26.8,1,228,missed_maintenance
MO-20260803-ELD-D,03/08/2026,Eldoret,Day,OP-E01,ELD-P01,987.6,16.9,0,226,none
MO-20261020-KIS-N,20/10/2026,Kisumu,Night,OP-K02,KSM-P03,951.5,21.8,0,228,none
MO-20260216-NAI-N,16/02/2026,Nairobi,Night,OP-N04,NBI-P03,619.8,27.1,1,209,missed_maintenance
MO-20260205-ELD-N,05/02/2026,Eldoret,Night,OP-E03,ELD-P01,862.6,20.3,0,224,none
MO-20260131-NAI-N,31/01/2026,Nairobi,Night,OP-N03,NBI-P01,1017.5,26.1,0,215,none
MO-20261004-ELD-D,04/10/2026,Eldoret,Day,OP-E03,ELD-P01,992.1,14.1,0,226,none
MO-20261126-ELD-N,26/11/2026,Eldoret,Night,OP-E01,ELD-P03,994.2,16.1,0,223,none
MO-20260113-NAI-D,13/01/2026,Nairobi,Day,OP-N01,NBI-P01,1076.1,26.6,0,226,none
MO-20260223-MOM-D,23/02/2026,Mombasa,Day,OP-M04,MBA-P03,1138.9,30.6,0,218,none
MO-20260724-KIS-D,24/07/2026,Kisumu,Day,OP-K02,KSM-P03,978.2,26.1,0,220,none
MO-20260405-NAI-N,05/04/2026,Nairobi,Night,OP-N01,NBI-P03,604.9,26.3,1,226,missed_maintenance
MO-20260120-ELD-D,20/01/2026,Eldoret,Day,OP-E03,ELD-P01,884.3,22.5,0,220,none
MO-20260709-ELD-D,09/07/2026,Eldoret,Day,OP-E02,ELD-P01,945.5,16.0,0,221,none
MO-20260528-KIS-D,28/05/2026,Kisumu,Day,OP-K01,KSM-P03,1000.7,27.5,0,229,none
MO-20260622-KIS-N,22/06/2026,Kisumu,Night,OP-K01,KSM-P01,988.5,23.0,0,215,none
MO-20261109-NAI-N,09/11/2026,Nairobi,Night,OP-N04,NBI-P03,593.3,18.1,1,219,missed_maintenance
MO-20260628-NAI-N,28/06/2026,Nairobi,Night,OP-N03,NBI-P03,564.6,21.5,1,219,missed_maintenance
MO-20260828-MOM-D,28/08/2026,Mombasa,Day,OP-M01,MBA-P01,964.1,24.4,0,220,none
MO-20260916-KIS-N,16/09/2026,Kisumu,Night,OP-K03,KSM-P02,811.6,18.7,0,210,none
MO-20260501-KIS-N,01/05/2026,Kisumu,Night,OP-K02,KSM-P03,896.4,28.1,0,221,none
MO-20260201-KIS-D,01/02/2026,Kisumu,Day,OP-K01,KSM-P03,1100.3,28.9,0,216,none
MO-20261129-ELD-N,29/11/2026,Eldoret,Night,OP-E01,ELD-P03,899.3,18.2,0,232,none
MO-20260219-ELD-D,19/02/2026,Eldoret,Day,OP-E03,ELD-P03,1033.4,21.0,0,222,none
MO-20261222-KIS-N,22/12/2026,Kisumu,Night,OP-K01,KSM-P02,956.5,29.8,0,217,none
MO-20260706-ELD-D,06/07/2026,Eldoret,Day,,ELD-P03,970.6,20.2,0,223,none
MO-20260819-NAI-N,19/08/2026,Nairobi,Night,OP-N03,NBI-P03,577.9,19.2,1,219,missed_maintenance
MO-20260408-KIS-D,08/04/2026,Kisumu,Day,OP-K03,KSM-P02,949.5,32.0,0,220,none
MO-20260122-KIS-D,22/01/2026,Kisumu,Day,OP-K02,KSM-P02,1022.0,33.0,0,231,none
MO-20260914-ELD-N,14/09/2026,Eldoret,Night,OP-E03,ELD-P02,1015.1,11.5,0,226,none
MO-20260815-MOM-D,15/08/2026,Mombasa,Day,OP-M03,MBA-P03,591.3,29.4,0,214,operator_blunder
MO-20260406-NAI-N,06/04/2026,Nairobi,Night,OP-N03,NBI-P02,925.0,28.1,0,212,none
MO-20260524-MOM-D,24/05/2026,Mombasa,Day,OP-M04,MBA-P03,998.8,29.5,0,227,none
MO-20261013-NAI-D,13/10/2026,Nairobi,Day,OP-N05,NBI-P03,610.3,22.3,1,223,missed_maintenance
MO-20260618-KIS-D,18/06/2026,Kisumu,Day,OP-K03,KSM-P01,943.3,26.5,0,218,none
MO-20260412-MOM-D,12/04/2026,Mombasa,Day,OP-M03,MBA-P02,1151.4,34.6,0,217,none
MO-20260213-NAI-N,13/02/2026,Nairobi,Night,OP-N04,NBI-P03,633.2,28.5,1,223,missed_maintenance
MO-20261117-ELD-N,17/11/2026,Eldoret,Night,OP-E03,ELD-P01,782.6,14.8,0,218,none
MO-20261102-MOM-N,02/11/2026,Mombasa,Night,OP-M04,MBA-P01,999.1,26.4,0,210,none
MO-20260213-KIS-D,13/02/2026,Kisumu,Day,OP-K03,KSM-P01,1029.1,30.8,0,225,none
MO-20260130-MOM-D,30/01/2026,Mombasa,Day,OP-M04,MBA-P01,1063.9,33.5,0,230,none
MO-20260219-MOM-N,19/02/2026,Mombasa,Night,OP-M01,MBA-P03,1048.6,34.7,0,220,none
MO-20260707-KIS-N,07/07/2026,Kisumu,Night,OP-K03,KSM-P01,,29.6,0,225,none
MO-20260512-KIS-N,12/05/2026,Kisumu,Night,OP-K02,KSM-P03,1074.9,31.2,0,209,none
MO-20261023-ELD-D,23/10/2026,Eldoret,Day,OP-E02,ELD-P01,982.0,14.9,0,229,none
MO-20260405-MOM-N,05/04/2026,Mombasa,Night,OP-M03,MBA-P02,1068.2,30.8,0,217,none
MO-20261121-MOM-N,21/11/2026,Mombasa,Night,OP-M02,MBA-P03,913.9,27.6,0,218,none
MO-20260506-KIS-D,06/05/2026,Kisumu,Day,OP-K03,KSM-P03,1094.5,30.2,0,229,none
MO-20260118-NAI-D,18/01/2026,Nairobi,Day,OP-N02,NBI-P02,1134.6,24.2,0,219,none
MO-20260726-ELD-D,26/07/2026,Eldoret,Day,OP-E01,ELD-P01,986.4,18.1,0,224,none
MO-20260506-NAI-D,06/05/2026,Nairobi,Day,OP-N04,NBI-P03,544.6,30.4,1,228,missed_maintenance
MO-20261209-KIS-D,09/12/2026,Kisumu,Day,OP-K01,KSM-P02,1076.4,28.7,0,228,none
MO-20260219-ELD-N,19/02/2026,Eldoret,Night,OP-E01,ELD-P02,935.0,24.6,0,221,none
MO-20261020-KIS-D,20/10/2026,Kisumu,Day,OP-K01,KSM-P01,981.2,26.0,0,225,none
MO-20261102-ELD-N,02/11/2026,Eldoret,Night,OP-E01,ELD-P02,806.1,17.4,0,210,none
MO-20260718-ELD-N,18/07/2026,Eldoret,Night,OP-E02,ELD-P01,882.7,17.7,0,215,none
MO-20260603-MOM-D,03/06/2026,Mombasa,Day,OP-M03,MBA-P01,1090.1,33.3,0,214,none
MO-20260704-KIS-D,04/07/2026,Kisumu,Day,OP-K02,KSM-P02,1083.6,24.6,0,224,none
MO-20260920-NAI-N,20/09/2026,Nairobi,Night,OP-N03,NBI-P03,571.3,16.7,1,216,missed_maintenance
MO-20260908-MOM-D,08/09/2026,Mombasa,Day,OP-M03,MBA-P02,1061.4,24.3,0,225,none
MO-20260815-MOM-N,15/08/2026,Mombasa,Night,OP-M01,MBA-P01,1017.3,26.9,0,210,none
MO-20260826-MOM-N,26/08/2026,Mombasa,Night,OP-M04,MBA-P02,1011.6,26.3,0,209,none
MO-20260627-NAI-N,27/06/2026,Nairobi,Night,OP-N02,NBI-P01,956.2,23.3,0,231,none
MO-20260324-KIS-D,24/03/2026,Kisumu,Day,OP-K03,KSM-P01,1004.2,32.8,0,225,none
MO-20260118-ELD-N,18/01/2026,Eldoret,Night,OP-E03,ELD-P02,878.9,22.6,0,223,none
MO-20260704-MOM-D,04/07/2026,Mombasa,Day,OP-M03,MBA-P02,1048.1,30.2,0,221,none
MO-20260911-ELD-N,11/09/2026,Eldoret,Night,OP-E02,ELD-P01,923.5,16.1,0,228,none
MO-20260328-MOM-N,28/03/2026,Mombasa,Night,OP-M01,MBA-P03,1146.9,34.7,0,214,none
MO-20260218-KIS-D,18/02/2026,Kisumu,Day,OP-K02,KSM-P02,1071.3,28.0,0,232,none
MO-20260223-MOM-N,23/02/2026,Mombasa,Night,OP-M01,MBA-P02,1056.2,36.3,0,218,none
MO-20260312-NAI-D,12/03/2026,Nairobi,Day,OP-N01,NBI-P03,615.8,,1,223,missed_maintenance
MO-20260316-KIS-D,16/03/2026,Kisumu,Day,OP-K01,KSM-P02,1073.1,32.9,0,231,none
MO-20261025-NAI-D,25/10/2026,Nairobi,Day,OP-N03,NBI-P03,613.6,21.1,1,221,missed_maintenance
MO-20260319-MOM-N,19/03/2026,Mombasa,Night,OP-M04,MBA-P01,1068.9,37.8,0,216,none
MO-20260312-KIS-N,12/03/2026,Kisumu,Night,OP-K03,KSM-P03,882.7,29.9,0,220,none
MO-20261114-MOM-D,14/11/2026,Mombasa,Day,OP-M02,MBA-P01,1067.5,32.2,0,226,none
MO-20260225-NAI-N,25/02/2026,Nairobi,Night,OP-N02,NBI-P03,630.9,27.7,1,211,missed_maintenance
MO-20260218-NAI-N,18/02/2026,Nairobi,Night,OP-N05,NBI-P03,663.6,28.2,1,212,missed_maintenance
MO-20260416-KIS-N,16/04/2026,Kisumu,Night,OP-K03,KSM-P03,955.6,31.9,0,216,none
MO-20261216-MOM-N,16/12/2026,Mombasa,Night,OP-M01,MBA-P03,1048.3,29.0,0,222,none
MO-20261117-NAI-D,17/11/2026,Nairobi,Day,OP-N03,NBI-P03,545.7,23.4,1,233,missed_maintenance
MO-20261010-ELD-D,10/10/2026,Eldoret,Day,OP-E02,ELD-P01,965.8,14.5,0,224,none
MO-20260224-ELD-N,24/02/2026,Eldoret,Night,OP-E02,ELD-P02,966.3,23.7,0,217,none
MO-20260606-ELD-N,06/06/2026,Eldoret,Night,OP-E03,ELD-P01,956.7,21.1,0,220,none
MO-20260215-NAI-N,15/02/2026,Nairobi,Night,OP-N05,NBI-P03,648.8,30.1,1,226,missed_maintenance
MO-20260311-MOM-D,11/03/2026,Mombasa,Day,OP-M04,MBA-P02,1047.7,34.2,0,221,none
MO-20260308-MOM-N,08/03/2026,Mombasa,Night,OP-M04,MBA-P03,935.4,38.0,0,219,none
MO-20260205-MOM-D,05/02/2026,Mombasa,Day,OP-M02,MBA-P03,1101.3,31.1,0,220,none
MO-20260302-ELD-N,02/03/2026,Eldoret,Night,OP-E03,ELD-P01,1025.3,18.9,0,223,none
MO-20260905-NAI-D,05/09/2026,Nairobi,Day,OP-N03,NBI-P01,1036.3,22.5,0,211,none
MO-20260330-NAI-N,30/03/2026,Nairobi,Night,OP-N03,NBI-P03,623.1,24.8,1,220,missed_maintenance
MO-20261229-ELD-D,29/12/2026,Eldoret,Day,OP-E02,ELD-P02,1026.4,20.1,0,219,none
MO-20260930-ELD-D,30/09/2026,Eldoret,Day,OP-E01,ELD-P03,929.4,16.4,0,210,none
MO-20260804-NAI-N,04/08/2026,Nairobi,Night,OP-N04,NBI-P04,1016.0,19.0,0,224,none
MO-20260605-NAI-N,05/06/2026,Nairobi,Night,OP-N03,NBI-P03,676.6,22.6,1,217,missed_maintenance
MO-20260507-ELD-D,07/05/2026,Eldoret,Day,OP-E02,ELD-P02,1056.9,22.5,0,218,none
MO-20260608-ELD-D,08/06/2026,Eldoret,Day,OP-E01,ELD-P02,990.2,18.2,0,219,none
MO-20260202-ELD-N,02/02/2026,Eldoret,Night,OP-E03,ELD-P03,955.7,21.7,0,219,none
MO-20261002-NAI-D,02/10/2026,Nairobi,Day,OP-N05,NBI-P03,681.9,21.4,1,225,missed_maintenance
MO-20260930-NAI-N,30/09/2026,Nairobi,Night,OP-N05,NBI-P03,553.4,19.8,1,215,missed_maintenance
MO-20261213-KIS-N,13/12/2026,Kisumu,Night,OP-K02,KSM-P01,912.8,28.7,0,206,none
MO-20260410-ELD-N,10/04/2026,Eldoret,Night,OP-E02,ELD-P02,1074.3,23.7,0,209,none
MO-20260417-ELD-D,17/04/2026,Eldoret,Day,OP-E02,ELD-P02,1083.1,22.3,0,223,none
MO-20261205-KIS-D,05/12/2026,Kisumu,Day,OP-K02,KSM-P02,922.1,28.5,0,227,none
MO-20261127-MOM-D,27/11/2026,Mombasa,Day,OP-M03,MBA-P01,1044.8,28.4,0,232,none
MO-20260304-NAI-N,04/03/2026,Nairobi,Night,OP-N03,NBI-P03,619.9,27.7,1,219,missed_maintenance
MO-20261111-ELD-D,11/11/2026,Eldoret,Day,OP-E03,ELD-P03,846.3,20.5,0,223,none
MO-20261130-MOM-N,30/11/2026,Mombasa,Night,OP-M04,MBA-P01,972.3,32.5,0,213,none
MO-20260924-ELD-D,24/09/2026,Eldoret,Day,OP-E02,ELD-P01,935.9,17.1,0,220,none
MO-20261118-NAI-N,18/11/2026,Nairobi,Night,OP-N04,NBI-P03,513.5,21.6,1,223,missed_maintenance
MO-20260413-ELD-D,13/04/2026,Eldoret,Day,OP-E01,ELD-P03,1042.5,23.9,0,211,none
MO-20261217-KIS-N,17/12/2026,Kisumu,Night,OP-K03,KSM-P02,1003.6,25.7,0,216,none
MO-20261207-KIS-D,07/12/2026,Kisumu,Day,OP-K03,KSM-P02,990.0,23.0,0,227,none
MO-20260410-ELD-D,10/04/2026,Eldoret,Day,OP-E01,ELD-P01,1109.5,24.8,0,229,none
MO-20260707-NAI-N,07/07/2026,Nairobi,Night,OP-N01,NBI-P03,499.1,22.2,1,211,missed_maintenance
MO-20260414-ELD-D,14/04/2026,Eldoret,Day,OP-E03,ELD-P01,883.8,22.3,0,228,none
MO-20260109-KIS-N,09/01/2026,Kisumu,Night,OP-K03,KSM-P02,909.3,29.0,0,229,none
MO-20260214-NAI-D,14/02/2026,Nairobi,Day,OP-N01,NBI-P03,689.7,27.8,1,227,missed_maintenance
MO-20260701-KIS-N,01/07/2026,Kisumu,Night,OP-K02,KSM-P01,981.6,21.9,0,222,none
MO-20260321-KIS-D,21/03/2026,Kisumu,Day,OP-K02,KSM-P03,1144.5,30.8,0,214,none
MO-20260217-KIS-N,17/02/2026,Kisumu,Night,OP-K03,KSM-P02,1090.0,30.1,0,216,none
MO-20260725-MOM-N,25/07/2026,Mombasa,Night,OP-M03,MBA-P01,1054.4,28.2,0,225,none
MO-20261116-KIS-D,16/11/2026,Kisumu,Day,OP-K01,KSM-P02,1001.8,28.1,0,219,none
MO-20261005-NAI-N,05/10/2026,Nairobi,Night,OP-N03,NBI-P03,611.1,24.1,1,216,missed_maintenance
MO-20260320-KIS-D,20/03/2026,Kisumu,Day,OP-K02,KSM-P02,942.7,31.6,0,219,none
MO-20261109-MOM-D,09/11/2026,Mombasa,Day,OP-M01,MBA-P01,1010.4,29.9,0,227,none
MO-20260704-NAI-N,04/07/2026,Nairobi,Night,OP-N04,NBI-P03,712.1,20.6,1,212,missed_maintenance
MO-20261117-NAI-N,17/11/2026,Nairobi,Night,OP-N05,NBI-P03,611.1,24.5,1,214,missed_maintenance
MO-20261026-KIS-N,26/10/2026,Kisumu,Night,OP-K01,KSM-P02,857.3,24.2,0,211,none
MO-20261127-KIS-D,27/11/2026,Kisumu,Day,OP-K01,KSM-P01,999.0,25.7,0,216,none
MO-20260414-KIS-N,14/04/2026,Kisumu,Night,OP-K01,KSM-P03,891.8,29.8,0,220,none
MO-20260207-MOM-D,07/02/2026,Mombasa,Day,OP-M03,MBA-P01,1052.4,34.9,0,221,none
MO-20260102-KIS-N,02/01/2026,Kisumu,Night,OP-K01,KSM-P01,829.7,26.9,0,207,none
MO-20260423-ELD-D,23/04/2026,Eldoret,Day,OP-E03,ELD-P02,1069.9,24.9,0,217,none
MO-20260130-ELD-D,30/01/2026,Eldoret,Day,OP-E02,ELD-P01,1045.0,23.5,0,229,none
MO-20260324-MOM-D,24/03/2026,Mombasa,Day,OP-M01,MBA-P03,1099.1,37.5,0,215,none
MO-20260320-ELD-D,20/03/2026,Eldoret,Day,OP-E01,ELD-P02,1020.1,21.5,0,217,none
MO-20260810-KIS-D,10/08/2026,Kisumu,Day,OP-K01,KSM-P03,1044.1,23.3,0,226,none
MO-20261109-KIS-N,09/11/2026,Kisumu,Night,OP-K01,KSM-P02,820.6,24.1,0,216,none
MO-20261019-KIS-N,19/10/2026,Kisumu,Night,OP-K03,KSM-P02,975.9,24.3,0,211,none
MO-20260129-NAI-N,29/01/2026,Nairobi,Night,OP-N05,NBI-P01,1037.6,29.7,0,221,none
